species,run,brood_year,year,first_release_date,last_release_date,mon,release_stage,rearing_type,avg_weight,avg_length,cwt_1st_mark_count,cwt_2nd_mark_count,non_cwt_1st_mark_count,non_cwt_2nd_mark_count,total,release_location_name,hatchery_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,area,areaID,run2
1,1,1985,1986,19860715,19860715,7,S,H,11.9,,18877,,10918,1205,31000,,DEER MOUNTAIN,AK,SEAK,SESE,SEAK,7,1
1,1,1985,1986,19860731,19860731,7,S,H,17,,17154,,11328,2518,31000,,DEER MOUNTAIN,AK,SEAK,SESE,SEAK,7,1
1,1,1996,1998,19980406,19980406,4,S,H,24.54,,27282,260,3378,87,31007,LOOKINGGLASS CR,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,3,1985,1986,198606,19860618,6,F,H,2,,25328,,5000,680,31008,,H-Gold River H,BC,WCVI,NWVI,WCVI_BC,6,3
1,1,1995,1997,19970313,19970313,3,S,H,54.91,,24996,,355,5665,31016,CLACKAMAS R,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,2,2009,2011,20110322,20110322,3,S,H,58.15,,31040,,,,31040,,LONESOME CR HATCHERY,WA,NWC,,WA,4,2
1,1,1997,1998,19981103,19981103,11,S,H,47.54,,30625,425,,,31050,WILLAMETTE R-1,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1971,1972,19720711,19720711,7,S,H,9.85,,30881,,180,,31061,,SOLDUC HATCHERY,WA,JUAN,,WA,4,3
1,3,1989,1990,19900710,19900710,7,S,H,7.2,,29924,,1151,,31075,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,1990,1991,19910503,19910505,5,S,H,5.03,,26889,,4189,,31078,,H-Stuart River,BC,FRTH,UPFR,S_SEA,5,2
1,2,1990,1991,19910503,19910505,5,S,H,5.03,,26353,,4188,538,31079,,H-Stuart River,BC,FRTH,UPFR,S_SEA,5,2
1,3,1989,1990,19900802,19900802,8,S,H,10.1,,29767,,1320,,31087,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1996,1997,19971106,19971106,11,S,H,56.98,,30368,,720,,31088,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1989,1990,19900731,19900731,7,S,H,8.2,,29779,,1320,,31099,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900803,19900803,8,S,H,10.1,,29782,,1320,,31102,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,2013,2014,20140609,20140613,6,F,H,3,,30739,,363,,31102,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1985,1987,19870607,19870607,6,S,H,10.6,,26227,,4885,,31112,,SNETTISHAM,AK,SEAK,SEAK,SEAK,7,1
1,1,1988,1989,19890503,19890503,5,S,H,7.9,,30510,,623,,31133,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1986,1988,19880301,19880301,3,S,H,60.56,,29737,,1401,,31138,MCKENZIE R 1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1989,1990,19900801,19900801,8,S,H,8.6,,29819,,1322,,31141,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1995,1996,19960815,19960815,8,S,H,46.47,,28872,978,1093,203,31146,,TRASK R HATCHERY,OR,NOOR,TILN,NorCA_OR,2,1
1,2,2009,2011,20110421,20110428,4,Y,H,15.5,,31053,,104,,31157,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1986,1988,19880307,19880307,3,S,H,47.25,,25600,,5581,,31181,SANTIAM R S FK,MARION FORKS HATCH,OR,LOCR,WILL,CR,3,1
1,2,1999,2000,20000518,20000523,5,F,H,2.4,,30531,,654,,31185,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900717,19900717,7,S,H,7.2,,29517,,1672,,31189,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,8,1997,1998,19980528,19980528,5,S,H,6.82,,30654,,544,,31198,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,1985,1987,19870607,19870607,6,S,H,11,,28490,,2715,,31205,,SNETTISHAM,AK,SEAK,SENE,SEAK,7,1
1,3,1971,1972,19720712,19720712,7,S,H,10.07,,30637,,577,,31214,,SOLDUC HATCHERY,WA,JUAN,,WA,4,3
1,3,1989,1990,19900427,19900429,4,S,H,5.3,,27730,,3493,,31223,,H-Saanich Inlet Seapen,BC,GST,GSVI,S_SEA,5,3
1,8,1995,1997,19970330,19970330,3,S,H,33.77,,30344,,896,,31240,UMATILLA R,LTL WHITE SALMON NFH,OR,CECR,UMAT,CR,3,9
1,3,1989,1990,19900704,19900704,7,G,H,8.79,,27487,,259,3509,31255,,JACK CR (CHETCO R) STEP,OR,SOOR,CHET,NorCA_OR,2,3
1,8,1997,1998,19980601,19980601,6,S,H,6.48,,30558,258,451,,31267,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,2,2006,2007,20070514,20070517,5,F,H,2.6,,28880,,2392,,31272,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1987,1988,19880719,19880719,7,S,H,3.5,,20679,,10492,104,31275,,H-MacLean Bay Seapen,BC,GST,GSMN,S_SEA,5,3
1,3,1991,1992,19920619,19920619,6,S,H,6.77,,29807,,1477,,31284,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,2001,2002,20021125,20021125,11,Y,H,36.29,,31101,,188,,31289,,MAD RIVER HATCHERY,CA,NOCA,MAEL,NorCA_OR,2,3
1,3,2001,2002,20021125,20021125,11,Y,H,36.29,,31101,,188,,31289,VAN ARSDALE,MAD RIVER HATCHERY,CA,NOCA,MAEL,NorCA_OR,2,3
1,1,2000,2002,20020405,20020405,4,S,H,33.8,,31293,,,,31293,HOOD R MID FK,PARKDALE,OR,CECR,HOO,CR,3,1
1,2,1999,2000,20000518,20000523,5,F,H,2.4,,30639,,657,,31296,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1996,1998,19980305,19980305,3,S,H,52.99,,28383,2479,438,,31300,MCKENZIE R 1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1972,1974,19740221,19740221,2,S,H,50.39,,31302,,,,31302,LEWIS R      27.0168,SPEELYAI HATCHERY,WA,LOCR,LEWI,CR,3,1
1,3,1991,1992,19920620,19920620,6,S,H,7.2,,29827,,1477,,31304,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,1,1972,1973,19731226,19731226,12,S,H,73.15,,31314,,,,31314,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,WA,LOCR,COWL,CR,3,1
1,1,2007,2008,20081107,20081107,11,S,H,51.19,,30744,577,,,31321,MCKENZIE R 1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1999,2001,20010404,20010514,5,S,H,46.76,,30953,339,50,,31342,HOOD R MID FK,ROUND BUTTE HATCHERY,OR,CECR,HOO,CR,3,1
1,1,1995,1996,19960504,19960512,5,S,H,6.31,,27656,,3704,,31360,,H-Salmon River/ UPFR H,BC,FRTH,UPFR,S_SEA,5,1
1,3,1991,1992,19920618,19920618,6,S,H,7.2,,29882,,1480,,31362,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1971,1972,19720519,19720519,5,S,H,4.62,,31363,,,,31363,,SOOS CREEK HATCHERY,WA,MPS,DUWA,S_SEA,5,3
1,1,1993,1994,19941108,19941108,11,S,H,55.45,,29487,134,804,938,31363,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,2013,2014,20140521,20140522,5,Y,H,25.18,,30090,70,1151,70,31381,LAKE OROVILLE,FEATHER R HATCHERY,CA,SAFA,FEA,CenCA,1,3
1,3,1989,1990,19900720,19900720,7,S,H,6.8,,29702,,1682,,31384,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1992,1993,19930712,19930712,7,S,H,6,,22638,,8484,275,31397,,H-Fanny Bay/ JNST Seapen,BC,JNST,JNSTG,S_SEA,5,3
1,1,1988,1989,19890821,19890821,8,P,H,25.22,,29171,,2229,,31400,,SKOOKUM CR HATCHERY,WA,NOWA,NOOK,S_SEA,5,1
1,2,1994,1995,19950613,19950621,6,F,H,2.2,,30867,,539,,31406,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1988,1989,19890503,19890503,5,S,H,7.9,,30782,,628,,31410,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1989,1990,19900718,19900718,7,S,H,6.6,,29734,,1684,,31418,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,1981,1982,198210,198210,10,F,H,7.56,,23899,,6501,1021,31421,,H-Yakoun River H,BC,QCI,QCIG,WCVI_BC,6,2
1,1,1985,1987,19870614,19870614,6,S,H,9,,26112,,5310,,31422,,SNETTISHAM,AK,SEAK,SENE,SEAK,7,1
1,1,1996,1998,19980305,19980305,3,S,H,52.99,,29620,1686,154,,31460,MCKENZIE R 1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1989,1990,19900926,19910417,12,S,H,36.16,,23650,,6613,1200,31463,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2000,2002,20020404,20020404,4,S,H,27.21,,29129,1106,1168,61,31464,LOSTINE R,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1985,1987,19870514,19870514,5,S,H,7.6,,25781,,5698,,31479,,SNETTISHAM,AK,SEAK,SENE,SEAK,7,1
1,3,2014,2015,20150601,20150601,6,G,H,5.09,,7853,20,23621,,31494,,IRON GATE HATCHERY,CA,KLTR,KLAM,NorCA_OR,2,3
1,5,1971,1972,19720711,19720711,7,S,H,5.26,,31312,,183,,31495,,SOLDUC HATCHERY,WA,JUAN,,WA,4,9
1,2,2000,2002,20020409,20020410,4,S,H,28.92,,30577,,946,,31523,PAHSIMEROI PONDS,PAHSIMEROI HATCHERY,ID,SNAK,SALM,CR,3,2
1,1,1996,1997,19970813,19970813,8,S,H,31.26,,30747,156,624,,31527,,COLE RIVERS HATCHERY,OR,SOOR,ROGU,NorCA_OR,2,1
1,3,1987,1988,19880722,19880722,7,S,H,57,,30886,,656,,31542,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1995,1996,19960521,19960521,5,G,H,5.65,,31239,155,155,,31549,,GARDINER CR (STEP),OR,SOOR,UMPQ,NorCA_OR,2,3
1,3,1989,1990,19900717,19900717,7,S,H,7.2,,29707,,1846,,31553,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1986,1988,19880605,19880605,6,S,H,14.7,,28527,,3029,,31556,,SNETTISHAM,AK,SEAK,SEAK,SEAK,7,1
1,2,1986,1987,198704,19870424,4,S,H,3.9,,24796,,6582,195,31573,,H-Quesnel River H,BC,FRTH,UPFR,S_SEA,5,2
1,1,1993,1994,19941108,19941108,11,S,H,56.14,,29712,144,1722,,31578,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,2005,2007,20070320,20070320,3,S,H,32.96,,31578,,,,31578,,SILETZ HATCHERY,OR,CECR,HOO,NorCA_OR,2,1
1,3,1989,1990,19900721,19900721,7,S,H,7,,29888,,1693,,31581,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,2000,2001,200105,200105,5,G,H,1.06,,31115,409,60,,31584,,PORTAGE BAY HATCHERY,WA,MPS,LAKW,S_SEA,5,3
1,3,1971,1972,19720711,19720711,7,S,H,9.85,,31144,,442,,31586,,SOLDUC HATCHERY,WA,JUAN,,WA,4,3
1,3,1991,1992,19920624,19920624,6,S,H,6.48,,30527,,1071,,31598,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900720,19900720,7,S,H,6.8,,29757,,1849,,31606,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,8,2007,2008,20080530,20080530,5,S,H,8.27,,31624,,,,31624,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,8,2007,2008,20080530,20080530,5,S,H,8.27,,31625,,,,31625,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,3,1979,1981,19810306,19810306,3,S,H,56.69,,30929,,703,,31632,,CAPITOL LK REARING,WA,SPS,DES,S_SEA,5,3
1,1,1972,1973,19731226,19731226,12,S,H,80.99,,31635,,,,31635,COWLITZ R    26.0002,COWLITZ SALMON HATCHERY,WA,LOCR,COWL,CR,3,1
1,7,1994,1995,19950104,19950104,1,S,H,31.18,,31328,,316,,31644,MOK R GEORGIANNA SLOUGH,COLEMAN NFH,CA,SJOA,MOKE,CenCa,1,9
1,3,1989,1990,19900718,19900718,7,S,H,6.6,,29804,,1852,,31656,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1994,1995,19951108,19951108,11,S,H,52.99,,29360,438,1642,219,31659,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1992,1993,19930413,19930413,4,S,H,4.6,,30715,,950,,31665,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCA,1,3
1,1,1990,1992,19920220,19920220,2,S,H,87.23,,22592,124,248,8703,31667,YOUNGS R & BAY,CEDC YOUNGS BAY NET,OR,LOCR,YOCL,CR,3,1
1,1,1993,1994,19940822,19940822,8,S,H,39.86,,31217,,452,,31669,,COLE RIVERS HATCHERY,OR,SOOR,ROGU,NorCA_OR,2,1
1,1,1987,1989,19890503,19890503,5,S,H,24.5,,31407,,285,,31692,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1996,1997,19971106,19971106,11,S,H,60.8,,30273,,1419,,31692,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1989,1990,19900721,19900721,7,S,H,7,,29839,,1854,,31693,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1992,1993,19930819,19930819,8,S,H,30.9,,30403,129,1164,,31696,,COLE RIVERS HATCHERY,OR,SOOR,ROGU,NorCA_OR,2,1
1,1,1996,1998,19980413,19980413,4,S,H,36.76,,30875,,824,,31699,DESCHUTES R-2/OR,ROUND BUTTE HATCHERY,OR,CECR,DESC,CR,3,1
1,3,1985,1986,19860429,19860429,4,V,H,8.03,,30530,,1173,,31703,STANISLAUS RIV MOUTH,MERCED R FISH FACIL,CA,SJOA,TUST,CenCA,1,3
1,3,1991,1992,19920623,19920623,6,S,H,6.67,,29689,,2017,,31706,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1971,1972,19720727,19720727,7,S,H,15.11,,31361,,352,,31713,,KENDALL CR HATCHERY,WA,NOWA,NOOK,S_SEA,5,3
1,1,1996,1997,19971106,19971106,11,S,H,54.26,,31356,240,120,,31716,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1991,1992,19920624,19920624,6,S,H,6.48,,29702,,2018,,31720,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,1,1999,2000,20001107,20001107,11,S,H,54.91,,26629,3321,1292,492,31734,WILLAMETTE R (PORTLA,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1993,1994,19941016,19950331,2,S,H,38.49,,29651,,2093,,31744,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,1984,1985,19850409,19850413,4,S,H,5,,30830,,926,,31756,,H-Spius Creek H,BC,FRTH,TOMM,S_SEA,5,1
1,2,2004,2005,20050524,20050525,5,F,H,2.5,,28006,,3784,,31790,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1993,1994,19941016,19950331,2,S,H,41.48,,30142,,1667,,31809,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,1984,1985,19850718,19850718,7,P,H,1,,9876,,130,21811,31817,,LITTLE PORT WALTER,AK,SEAK,SENE,SEAK,7,1
1,8,1997,1998,19980601,19980601,6,S,H,6.74,,31820,,,,31820,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,2000,2002,20020415,20020415,4,S,H,21.29,,27736,2327,1258,503,31824,GRANDE RONDE R 2,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1993,1994,19941016,19950331,2,S,H,37.6,,29342,,2497,,31839,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,3,1991,1992,19920625,19920625,6,S,H,8.25,,29821,,2026,,31847,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1991,1992,19920620,19920620,6,S,H,7.2,,29819,,2033,,31852,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1985,1986,19860508,19860508,5,G,H,4.73,,31065,,797,,31862,,ENETAI HATCHERY,WA,HOOD,SKDO,S_SEA,5,3
1,3,1989,1990,19900723,19900723,7,S,H,4.5,,25713,,5627,524,31864,,H-MacLean Bay Seapen,BC,GST,GSMN,S_SEA,5,3
1,3,1991,1992,19920618,19920618,6,S,H,7.2,,29831,,2034,,31865,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1991,1992,19920619,19920619,6,S,H,6.77,,29832,,2034,,31866,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,1,1994,1995,19950822,19950822,8,S,H,44.6,,31237,,631,,31868,,COLE RIVERS HATCHERY,OR,SOOR,ROGU,NorCA_OR,2,1
1,7,1994,1995,19950105,19950105,1,S,H,34.91,,31557,,319,,31876,SAC R AT ISLETON,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,1996,1998,19980406,19980406,4,S,H,22.78,,28755,1250,1250,625,31880,LOOKINGGLASS CR,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,3,1989,1990,19900705,19900705,7,S,H,6.3,,29602,,2279,,31881,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,2001,2003,20030330,20030414,4,S,H,30.14,,30865,889,127,,31881,GRANDE RONDE R 2,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1984,1985,19850718,19850718,7,P,H,1,,9906,,130,21877,31913,,LITTLE PORT WALTER,AK,SEAK,SENE,SEAK,7,1
1,2,2009,2010,20100602,20100604,6,F,H,3,,30354,,803,762,31919,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26376,,5544,,31920,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,2011,2012,20121029,20121108,11,S,H,38.44,,31928,,,,31928,,ELK R HATCHERY,OR,SOOR,CHET,NorCA_OR,2,3
1,1,1989,1991,19910328,19910328,3,S,H,37.21,,24365,,523,7044,31932,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,2,1989,1990,19900412,19900507,5,F,H,1.29,,26553,,5393,,31946,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900713,19900713,7,S,H,7.3,,29726,,2225,,31951,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1994,1995,19950912,19950918,9,S,H,34.21,,22554,460,2393,6553,31960,,BUTTE FALLS HATCHERY,OR,SOOR,COQU,NorCA_OR,2,3
1,1,1988,1989,19890503,19890503,5,S,H,7.9,,31331,,639,,31970,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1989,1990,19900702,19900702,7,S,H,7.2,,29689,,2286,,31975,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900630,19900630,6,S,H,6.2,,29693,,2286,,31979,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,8,1997,1998,19980528,19980528,5,S,H,6.66,,30808,236,943,,31987,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,3,1989,1990,19900712,19900712,7,S,H,6.6,,29761,,2228,,31989,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900705,19900705,7,S,H,6.3,,29705,,2287,,31992,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1986,1988,19880610,19880715,7,S,H,45.39,,27520,,4480,,32000,,LUMMI SEA PONDS,WA,NOWA,NOOK,S_SEA,5,3
1,3,1989,1990,19900711,19900711,7,S,H,7.2,,29776,,2229,,32005,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,2009,2010,20100602,20100604,6,F,H,3,,30436,,806,764,32006,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900703,19900703,7,S,H,5.6,,29727,,2289,,32016,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1996,1997,19971106,19971106,11,S,H,57.71,,30916,440,440,220,32016,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,2,2006,2007,20070514,20070517,5,F,H,2.6,,29569,,2449,,32018,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900703,19900703,7,S,H,5.6,,29734,,2290,,32024,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,2002,2004,20040402,20040402,4,S,H,33.7,,32026,,,,32026,HOOD R MID FK,ROUND BUTTE HATCHERY,OR,CECR,HOO,CR,3,1
1,1,1989,1991,19910327,19910327,3,S,H,37.21,,24441,,525,7066,32032,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,3,1989,1990,19900702,19900702,7,S,H,7.2,,29753,,2291,,32044,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900706,19900706,7,S,H,7.9,,29759,,2291,,32050,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1992,1993,19930525,19930525,5,G,H,0.78,,10515,,21273,270,32058,,HIDDEN FALLS,AK,SEAK,SENE,SEAK,7,1
1,3,1989,1990,19900706,19900706,7,S,H,7.9,,29784,,2293,,32077,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1986,1987,19871006,19871006,10,S,H,42.91,,23389,420,1888,6387,32084,,ELK R HATCHERY,OR,SOOR,SIXE,NorCA_OR,2,3
1,2,2011,2013,20130423,20130423,4,Y,H,20,,29262,,2824,,32086,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900703,19900703,7,S,H,5.6,,29794,,2294,,32088,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,2003,2004,20040521,20040521,5,F,H,2.2,,30296,,1807,,32103,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900706,19900706,7,S,H,7.9,,29814,,2296,,32110,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1987,1988,19880929,19880929,9,S,H,36.29,,26957,,272,4887,32116,,ELK R HATCHERY,OR,SOOR,CHET,NorCA_OR,2,3
1,2,2009,2010,20100602,20100604,6,F,H,3,,30545,,808,767,32120,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1995,1996,19960815,19960815,8,S,H,37.61,,31520,,601,,32121,,COLE RIVERS HATCHERY,OR,SOOR,ROGU,NorCA_OR,2,1
1,2,2010,2012,20120423,20120427,4,Y,H,19,,32130,,,,32130,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1979,1980,198005,19800507,5,S,H,2.8,,31628,,506,,32134,,H-Cowichan River H,BC,GST,GSVI,S_SEA,5,3
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26599,,5544,,32143,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,19900710,19900710,7,S,H,7.2,,29920,,2240,,32160,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900702,19900702,7,S,H,7.2,,29866,,2300,,32166,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1991,1993,19930501,19930501,5,S,H,67.69,,31200,,967,,32167,,HOODSPORT HATCHERY,WA,HOOD,SKDO,S_SEA,5,1
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26624,,5545,,32169,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,7,1994,1994,19941205,19941205,12,S,H,19.4,,31532,,644,,32176,MOK R GEORGIANNA SLOUGH,COLEMAN NFH,CA,SJOA,MOKE,CenCa,1,9
1,1,1989,1991,19910328,19910328,3,S,H,37.21,,24559,,527,7100,32186,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,1990,1992,19920416,19920416,4,S,H,28,,31252,,967,,32219,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,3,1989,1990,19900712,19900712,7,S,H,6.6,,29782,,2450,,32232,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,8,1996,1997,19970529,19970529,5,S,H,6.67,,29732,,2512,,32244,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,1987,1989,19890503,19890503,5,S,H,24.5,,31960,,290,,32250,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1989,1990,19900713,19900713,7,S,H,7.3,,29799,,2452,,32251,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
