species,run,first_release_date,last_release_date,year,mon1,mon2,day1,day2,total,len_num,wt_len,release_stage,avg_length,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,release_location_name,release_location_state,areaName,area
1,3,19890814,19890814,1989,8,8,14,14,43856,0,0,S,,5000,28922,0,455,5000,4175,0,304,SALMON R,OR,NorCal_OR,2
1,3,19890814,19890814,1989,8,8,14,14,43511,0,0,S,,5000,27015,0,2139,5000,4040,0,317,SALMON R,OR,NorCal_OR,2
1,3,19890814,19890814,1989,8,8,14,14,43764,0,0,S,,5000,29325,0,1237,5000,1965,0,1237,SALMON R,OR,NorCal_OR,2
1,3,19890814,19890814,1989,8,8,14,14,43335,0,0,S,,5000,28200,0,869,5000,4029,0,237,SALMON R,OR,NorCal_OR,2
1,3,19890814,19890814,1989,8,8,14,14,43568,0,0,S,,5000,27241,0,521,5000,5508,0,298,SALMON R,OR,NorCal_OR,2
1,3,19890810,19890810,1989,8,8,10,10,106462,0,0,S,,5002,25193,,,5002,1608,0,69657,ROGUE R 1,OR,NorCal_OR,2
1,3,19890922,19890922,1989,9,9,22,22,79146,0,0,S,,5073,53193,,,5073,2216,0,13591,INDIAN CR (ROGUE R),OR,NorCal_OR,2
1,1,19900816,19900816,1990,8,8,16,16,64581,0,0,S,,5000,9602,,,5000,893,0,44086,ROGUE R 4,OR,NorCal_OR,2
1,1,19900816,19900816,1990,8,8,16,16,64010,0,0,S,,5000,9975,,,5000,453,0,43582,ROGUE R 4,OR,NorCal_OR,2
1,1,19900816,19900816,1990,8,8,16,16,63869,0,0,S,,5000,9866,,,5000,548,0,43455,ROGUE R 4,OR,NorCal_OR,2
1,1,19900914,19900914,1990,9,9,14,14,55155,0,0,S,,5000,9888,0,191,5000,382,0,34694,ROGUE R 4,OR,NorCal_OR,2
1,1,19900914,19900914,1990,9,9,14,14,55167,0,0,S,,5000,10074,,,5000,310,0,34783,ROGUE R 4,OR,NorCal_OR,2
1,1,19900914,19900914,1990,9,9,14,14,55339,0,0,S,,5000,10237,0,49,5000,98,0,34955,ROGUE R 4,OR,NorCal_OR,2
1,1,19901016,19901016,1990,10,10,16,16,51218,0,0,S,,5000,9625,,,5000,736,0,30857,ROGUE R 4,OR,NorCal_OR,2
1,1,19901016,19901016,1990,10,10,16,16,51112,0,0,S,,5000,9538,,,5000,833,0,30741,ROGUE R 4,OR,NorCal_OR,2
1,1,19901016,19901016,1990,10,10,16,16,50845,0,0,S,,5000,9625,,,5000,733,0,30487,ROGUE R 4,OR,NorCal_OR,2
1,1,19900914,19900914,1990,9,9,14,14,55030,0,0,S,,5000,9856,0,156,5000,730,0,34288,ROGUE R 4,OR,NorCal_OR,2
1,1,19900914,19900914,1990,9,9,14,14,55109,0,0,S,,5000,10100,0,102,5000,357,0,34550,ROGUE R 4,OR,NorCal_OR,2
1,1,19900914,19900914,1990,9,9,14,14,55120,0,0,S,,5000,9912,0,199,5000,598,0,34411,ROGUE R 4,OR,NorCal_OR,2
1,3,19900512,19900522,1990,5,5,12,22,282125,0,0,G,,5000,52328,,,5000,262,0,219535,NOBLE CR (COOS R),OR,NorCal_OR,2
1,1,19900912,19900914,1990,9,9,12,14,166465,0,0,S,,5000,26238,0,514,5000,2186,0,127527,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,19910304,19910306,1991,3,3,4,6,163391,0,0,S,,5000,26927,0,744,5000,446,0,125274,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,19900913,19900913,1990,9,9,13,13,42500,0,0,S,,5000,26044,0,267,5000,668,0,5521,COQUILLE R S FK,OR,NorCal_OR,2
1,3,19900910,19900912,1990,9,9,10,12,73490,0,0,S,,5000,26099,,,5000,1400,0,35991,NOBLE CR (COOS R),OR,NorCal_OR,2
1,3,19901002,19901002,1990,10,10,2,2,39524,0,0,S,,5000,23817,,,5000,3552,0,2155,PISTOL R,OR,NorCal_OR,2
1,3,19940907,19940922,1994,9,9,7,22,102850,0,0,S,,5000,26153,0,115,5000,1164,0,65418,MORGAN CR (COOS R),OR,NorCal_OR,2
1,3,19940927,19941013,1994,9,10,27,13,340254,0,0,S,,5000,25933,0,316,5000,237,0,303768,CHETCO R,OR,NorCal_OR,2
1,3,19941026,19941026,1994,10,10,26,26,108070,0,0,S,,5000,23419,0,585,5000,659,0,73407,ELK R,OR,NorCal_OR,2
1,3,19940908,19940917,1994,9,9,8,17,60650,0,0,S,,5000,23420,0,230,5000,612,0,26388,SEVENMILE CR (COQUIL,OR,NorCal_OR,2
1,3,20050610,20050610,2005,6,6,10,10,955533,0,0,S,,5000,31828,0,63,5000,566,0,913076,MORGAN CR (COOS R),OR,NorCal_OR,2
1,3,20050519,20050610,2005,5,6,19,10,672920,0,0,S,,5000,32279,0,255,5000,436,0,629950,NOBLE CR (COOS R),OR,NorCal_OR,2
1,1,19910813,19910813,1991,8,8,13,13,213244,0,0,S,,5000,10566,,,0,197678,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19910813,19910813,1991,8,8,13,13,217311,0,0,S,,5000,10462,0,51,5000,51,0,196747,ROGUE R 4,OR,NorCal_OR,2
1,1,19910813,19910813,1991,8,8,13,13,212326,0,0,S,,5000,9996,0,149,0,197181,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19910912,19910912,1991,9,9,12,12,282870,0,0,S,,5000,10316,0,247,0,267307,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19910911,19910911,1991,9,9,11,11,282449,0,0,S,,5000,10272,0,102,0,267075,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19910910,19910910,1991,9,9,10,10,288604,0,0,S,,5000,10511,0,157,5000,52,0,267884,ROGUE R 4,OR,NorCal_OR,2
1,1,19910912,19910912,1991,9,9,12,12,48256,0,0,S,,5000,10376,0,201,0,32679,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19910911,19910911,1991,9,9,11,11,48342,0,0,S,,5000,10384,,,0,32958,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19910910,19910910,1991,9,9,10,10,48167,0,0,S,,5000,9793,0,402,0,32972,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19951019,19951019,1995,10,10,19,19,51930,0,0,S,,5000,9738,0,50,5000,398,0,31744,ROGUE R 4,OR,NorCal_OR,2
1,3,19960910,19960910,1996,9,9,10,10,49535,0,0,S,,5000,24037,0,53,5000,2433,0,13012,ROGUE R 1,OR,NorCal_OR,2
1,3,19950912,19950918,1995,9,9,12,18,41960,0,0,S,,5000,22554,0,460,5000,2393,0,6553,SEVENMILE CR (COQUIL,OR,NorCal_OR,2
1,3,19950803,19950831,1995,8,8,3,31,63817,0,0,S,,5000,24320,0,4,5000,179,0,29314,ROGUE R 1,OR,NorCal_OR,2
1,3,19950815,19950820,1995,8,8,15,20,68217,0,0,S,,5000,24881,0,432,5000,336,0,32568,TRASK R,OR,NorCal_OR,2
1,4,19950809,19950809,1995,8,8,9,9,60383,0,0,S,,5000,22074,0,334,5000,1669,0,26306,TRASK R,OR,NorCal_OR,2
1,3,19900914,19900914,1990,9,9,14,14,47992,0,0,S,,5001,25470,,,5001,2507,0,10013,CHETCO R,OR,NorCal_OR,2
1,3,19901015,19901016,1990,10,10,15,16,45752,0,0,S,,5001,26037,0,128,5001,513,0,9072,CHETCO R,OR,NorCal_OR,2
1,3,19900917,19901001,1990,9,10,17,1,410329,0,0,S,,5001,26922,,,5001,615,0,372790,CHETCO R,OR,NorCal_OR,2
1,3,19901015,19901018,1990,10,10,15,18,339811,0,0,S,,5000,25861,0,120,2,1323,0,307505,ELK R,OR,NorCal_OR,2
1,1,19900716,19900716,1990,7,7,16,16,144955,0,0,S,,5000,25504,,,5000,924,0,108527,TRASK R,OR,NorCal_OR,2
1,3,19950619,19950619,1995,6,6,19,19,210614,0,0,G,,5001,25692,0,976,5001,520,0,173424,SOUTH UMPQUA R,OR,NorCal_OR,2
1,1,19951001,19951002,1995,10,10,1,2,71478,0,0,S,,5000,25512,0,1123,1,321,0,39521,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,19950724,19950724,1995,7,7,24,24,136327,0,0,S,,5000,25997,0,99,5000,50,0,100181,NESTUCCA R,OR,NorCal_OR,2
1,3,19900529,19900529,1990,5,5,29,29,70000,0,0,G,,5000,54124,,,5000,1963,0,3913,UMPQUA R,OR,NorCal_OR,2
1,3,19900814,19900814,1990,8,8,14,14,51531,0,0,S,,5000,39099,0,748,5000,1684,,,SALMON R,OR,NorCal_OR,2
1,3,19900815,19900815,1990,8,8,15,15,51956,0,0,S,,5000,38685,0,192,5000,2502,0,577,SALMON R,OR,NorCal_OR,2
1,3,19900815,19900815,1990,8,8,15,15,53097,0,0,S,,5000,42370,,,5000,727,,,SALMON R,OR,NorCal_OR,2
1,3,19900814,19900814,1990,8,8,14,14,53010,0,0,S,,5000,41509,0,500,5000,834,0,167,SALMON R,OR,NorCal_OR,2
1,3,19900814,19900814,1990,8,8,14,14,51889,0,0,S,,5000,41699,,,5000,190,,,SALMON R,OR,NorCal_OR,2
1,3,19910603,19910603,1991,6,6,3,3,187232,0,0,G,,5000,52274,,,5000,455,0,124503,MORGAN CR (COOS R),OR,NorCal_OR,2
1,3,19910919,19911004,1991,9,10,19,4,175654,0,0,S,,5000,25143,0,412,5000,907,0,139192,CHETCO R,OR,NorCal_OR,2
1,3,19910920,19910920,1991,9,9,20,20,46773,0,0,S,,5000,25648,0,650,5000,93,0,10382,CHETCO R,OR,NorCal_OR,2
1,3,19911007,19911017,1991,10,10,7,17,201526,0,0,S,,5000,25605,0,690,5000,259,0,164972,CHETCO R,OR,NorCal_OR,2
1,3,19911026,19911026,1991,10,10,26,26,40104,0,0,S,,5000,25494,0,162,1,647,0,8800,ELK R,OR,NorCal_OR,2
1,3,19911007,19911007,1991,10,10,7,7,64613,0,0,S,,5000,25570,0,135,5000,270,0,28638,COQUILLE R,OR,NorCal_OR,2
1,1,19930819,19930819,1993,8,8,19,19,41696,0,0,S,,5000,30403,0,129,5000,1164,,,ROGUE R 4,OR,NorCal_OR,2
1,3,19911026,19911026,1991,10,10,26,26,43924,0,0,S,,5000,37216,0,727,1,727,0,253,ELK R,OR,NorCal_OR,2
1,3,19911026,19911026,1991,10,10,26,26,42137,0,0,S,,5000,35168,0,738,1,1230,,,ELK R,OR,NorCal_OR,2
1,3,19911026,19911026,1991,10,10,26,26,41473,0,0,S,,5000,33859,0,418,1,2195,,,ELK R,OR,NorCal_OR,2
1,3,19911026,19911026,1991,10,10,26,26,40513,0,0,S,,5000,34621,0,200,1,499,0,192,ELK R,OR,NorCal_OR,2
1,3,19911026,19911026,1991,10,10,26,26,40689,0,0,S,,5000,34753,0,186,1,466,0,283,ELK R,OR,NorCal_OR,2
1,3,19910815,19910815,1991,8,8,15,15,52776,0,0,S,,5000,40225,0,680,5000,1871,,,SALMON R,OR,NorCal_OR,2
1,3,19910815,19910815,1991,8,8,15,15,54019,0,0,S,,5000,41394,0,700,5000,1925,,,SALMON R,OR,NorCal_OR,2
1,3,19910815,19910815,1991,8,8,15,15,49896,0,0,S,,5000,37516,0,635,5000,1745,,,SALMON R,OR,NorCal_OR,2
1,3,19910815,19910815,1991,8,8,15,15,51880,0,0,S,,5000,39382,0,666,5000,1832,,,SALMON R,OR,NorCal_OR,2
1,3,19910815,19910815,1991,8,8,15,15,37215,0,0,S,,5000,25592,0,433,5000,1190,,,SALMON R,OR,NorCal_OR,2
1,1,19920528,19920529,1992,5,5,28,29,66753,0,0,G,,5000,46610,0,9568,5000,527,0,48,SOUTH UMPQUA R,OR,NorCal_OR,2
1,1,19920528,19920529,1992,5,5,28,29,32368,0,0,G,,5000,18370,0,3771,5000,208,0,19,SOUTH UMPQUA R,OR,NorCal_OR,2
1,1,19911001,19911001,1991,10,10,1,1,20643,0,0,S,,5000,15643,,,,,,,COQUILLE R S FK,OR,NorCal_OR,2
1,3,19910816,19910816,1991,8,8,16,16,66529,0,0,G,,5000,22288,0,49,5000,49,0,34143,TRASK R,OR,NorCal_OR,2
1,3,19910916,19910917,1991,9,9,16,17,107941,0,0,S,,5000,22474,0,125,5000,125,0,75217,TRASK R,OR,NorCal_OR,2
1,3,19920902,19920902,1992,9,9,2,2,101713,0,0,S,,5000,23457,0,4960,5000,268,0,63028,UMPQUA R,OR,NorCal_OR,2
1,1,19930222,19930301,1993,2,3,22,1,158134,0,0,S,,5000,20432,0,6568,5000,365,0,120769,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,19920919,19920923,1992,9,9,19,23,159643,0,0,S,,5000,25495,0,2441,5000,136,0,121571,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,3,19920810,19920810,1992,8,8,10,10,111587,0,0,S,,5000,21100,0,5402,5000,204,0,74881,FALL CR (ALSEA R),OR,NorCal_OR,2
1,1,19920713,19920714,1992,7,7,13,14,129857,0,0,G,,5000,26396,0,138,5000,482,0,92841,TRASK R,OR,NorCal_OR,2
1,1,19920803,19920803,1992,8,8,3,3,39279,0,0,S,,5000,24521,0,255,5000,851,0,3652,TRASK R,OR,NorCal_OR,2
1,1,19920916,19920916,1992,9,9,16,16,39844,0,0,S,,5000,25554,0,343,5000,86,0,3861,TRASK R,OR,NorCal_OR,2
1,4,19920915,19920915,1992,9,9,15,15,56661,0,0,S,,5000,24619,0,852,5000,937,0,20253,TRASK R,OR,NorCal_OR,2
1,3,19921101,19921101,1992,11,11,1,1,28906,0,0,S,,5000,11738,0,283,5000,1061,0,5824,ELK R,OR,NorCal_OR,2
1,3,19921006,19921023,1992,10,10,6,23,246364,0,0,S,,5002,22981,0,693,5002,2873,0,209813,CHETCO R,OR,NorCal_OR,2
1,3,19921026,19921105,1992,10,11,26,5,163153,0,0,S,,5002,23236,0,306,5002,2956,0,126651,CHETCO R,OR,NorCal_OR,2
1,1,19910523,19910523,1991,5,5,23,23,53951,0,0,G,,5000,15076,,,5000,575,0,28300,SOUTH UMPQUA R,OR,NorCal_OR,2
1,1,19910523,19910523,1991,5,5,23,23,52916,0,0,G,,5000,14078,,,5000,537,0,28301,SOUTH UMPQUA R,OR,NorCal_OR,2
1,3,19920528,19920528,1992,5,5,28,28,108330,0,0,G,,5000,43321,0,8892,5000,489,0,45628,SOUTH UMPQUA R,OR,NorCal_OR,2
1,1,19970813,19970813,1997,8,8,13,13,41527,0,0,S,,5000,30747,0,156,5000,624,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19960201,19960205,1996,2,2,1,5,237420,0,0,S,,5000,25240,0,1842,53,123,0,205162,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,19920818,19920818,1992,8,8,18,18,20536,0,0,S,,5000,10448,0,44,5000,44,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920818,19920818,1992,8,8,18,18,20637,0,0,S,,5000,10489,0,49,5000,99,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920818,19920818,1992,8,8,18,18,20576,0,0,S,,5000,10527,,,5000,49,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920908,19920908,1992,9,9,8,8,15364,0,0,S,,5000,10220,0,144,,,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920909,19920909,1992,9,9,9,9,20609,0,0,S,,5000,10134,0,264,5000,211,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920910,19920910,1992,9,9,10,10,15574,0,0,S,,5000,10135,0,439,,,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19921013,19921013,1992,10,10,13,13,20597,0,0,S,,5000,10252,0,197,5000,148,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19921013,19921013,1992,10,10,13,13,20542,0,0,S,,5000,10235,0,205,5000,102,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19921013,19921013,1992,10,10,13,13,20523,0,0,S,,5000,9775,0,698,5000,50,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920910,19920910,1992,9,9,10,10,20678,0,0,S,,5000,9973,0,101,5000,604,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920908,19920908,1992,9,9,8,8,20617,0,0,S,,5000,10330,0,48,5000,239,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920909,19920909,1992,9,9,9,9,20582,0,0,S,,5000,10224,0,256,5000,102,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920910,19920910,1992,9,9,10,10,20568,0,0,S,,5000,10226,0,256,5000,86,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920909,19920909,1992,9,9,9,9,15443,0,0,S,,5000,10298,0,145,,,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19920908,19920908,1992,9,9,8,8,20605,0,0,S,,5000,10419,0,93,5000,93,,,ROGUE R 4,OR,NorCal_OR,2
1,3,20010823,20011022,2001,8,10,23,22,340887,0,0,S,,5002,198756,0,4996,5002,9409,0,117722,ELK R,OR,NorCal_OR,2
1,3,19930529,19930605,1993,5,6,29,5,62848,0,0,G,,5000,52672,,,5000,176,,,NOBLE CR (COOS R),OR,NorCal_OR,2
1,3,19931117,19931117,1993,11,11,17,17,45462,0,0,S,,5000,21184,0,841,5000,224,0,13213,ELK R,OR,NorCal_OR,2
1,1,19950914,19950914,1995,9,9,14,14,53383,0,0,S,,5000,10527,0,46,0,37810,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19950913,19950913,1995,9,9,13,13,58294,0,0,S,,5000,10127,0,143,5000,239,0,37785,ROGUE R 4,OR,NorCal_OR,2
1,1,19950821,19950821,1995,8,8,21,21,66319,0,0,S,,5000,10289,0,191,5000,48,0,45791,ROGUE R 4,OR,NorCal_OR,2
1,1,19950914,19950914,1995,9,9,14,14,53275,0,0,S,,5000,10562,,,0,37713,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19951019,19951019,1995,10,10,19,19,52331,0,0,S,,5000,10054,0,100,5000,398,0,31779,ROGUE R 4,OR,NorCal_OR,2
1,1,19950821,19950821,1995,8,8,21,21,66444,0,0,S,,5000,10096,0,400,5000,50,0,45898,ROGUE R 4,OR,NorCal_OR,2
1,1,19950913,19950913,1995,9,9,13,13,58418,0,0,S,,5000,10376,,,5000,191,0,37851,ROGUE R 4,OR,NorCal_OR,2
1,1,19950913,19950913,1995,9,9,13,13,58425,0,0,S,,5000,10042,0,141,5000,377,0,37865,ROGUE R 4,OR,NorCal_OR,2
1,1,19950821,19950821,1995,8,8,21,21,66351,0,0,S,,5000,10157,0,190,5000,190,0,45814,ROGUE R 4,OR,NorCal_OR,2
1,1,19950913,19950913,1995,9,9,13,13,58341,0,0,S,,5000,9396,0,442,5000,774,0,37729,ROGUE R 4,OR,NorCal_OR,2
1,1,19951018,19951018,1995,10,10,18,18,52350,0,0,S,,5000,10087,0,100,5000,301,0,31862,ROGUE R 4,OR,NorCal_OR,2
1,3,19920911,19921002,1992,9,10,11,2,61946,0,0,S,,5000,25335,,,5000,497,0,26114,NOBLE CR (COOS R),OR,NorCal_OR,2
1,3,19920915,19920930,1992,9,9,15,30,65787,0,0,S,,5000,26605,0,700,5000,88,0,28394,FERRY CR (COQUILLE),OR,NorCal_OR,2
1,1,19930818,19930818,1993,8,8,18,18,83096,0,0,S,,5000,21947,0,1023,5000,3697,0,46429,NESTUCCA R,OR,NorCal_OR,2
1,3,19930826,19930826,1993,8,8,26,26,125830,0,0,G,,5000,24520,0,540,5000,1465,0,89305,NESTUCCA R,OR,NorCal_OR,2
1,3,19930826,19930827,1993,8,8,26,27,113583,0,0,S,,5000,23089,0,3001,5000,417,0,77076,FALL CR (ALSEA R),OR,NorCal_OR,2
1,1,19940308,19940313,1994,3,3,8,13,157291,0,0,S,,5053,24170,0,2233,5053,920,0,119862,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,19930913,19930917,1993,9,9,13,17,160004,0,0,S,,5000,24502,0,1336,1,1069,0,128096,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,3,19930603,19930603,1993,6,6,3,3,36050,0,0,P,,5000,25753,0,99,5000,198,,,SOUTH UMPQUA R,OR,NorCal_OR,2
1,3,19931001,19931007,1993,10,10,1,7,113539,0,0,S,,5000,23743,0,1170,5000,1923,0,76703,UMPQUA R,OR,NorCal_OR,2
1,3,19931128,19931128,1993,11,11,28,28,41303,0,0,S,,5000,26665,0,358,2,2058,0,7220,ELK R,OR,NorCal_OR,2
1,3,19931004,19931015,1993,10,10,4,15,367829,0,0,S,,5000,24669,0,911,5000,993,0,331256,CHETCO R,OR,NorCal_OR,2
1,1,19950909,19950909,1995,9,9,9,9,135414,0,0,S,,5000,51636,,,1,78777,,,COOS R BASIN,OR,NorCal_OR,2
1,3,19930923,19930923,1993,9,9,23,23,24236,0,0,S,,5000,13638,0,214,5000,384,,,ROGUE R 1,OR,NorCal_OR,2
1,1,19950822,19950822,1995,8,8,22,22,41868,0,0,S,,5000,31237,,,5000,631,,,ROGUE R 4,OR,NorCal_OR,2
1,3,20020521,20020521,2002,5,5,21,21,385480,0,0,P,,5000,30053,,,0,350427,,,NOBLE CR (COOS R),OR,NorCal_OR,2
1,1,19930922,19930922,1993,9,9,22,22,20561,0,0,S,,5000,9821,0,148,5000,592,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930920,19930920,1993,9,9,20,20,20574,0,0,S,,5000,10117,0,137,5000,320,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930921,19930921,1993,9,9,21,21,20584,0,0,S,,5000,10374,,,5000,210,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930818,19930818,1993,8,8,18,18,66626,0,0,S,,5000,10160,0,144,5000,241,0,46081,ROGUE R 4,OR,NorCal_OR,2
1,1,19930818,19930818,1993,8,8,18,18,65862,0,0,S,,5000,10316,,,5000,245,0,45301,ROGUE R 4,OR,NorCal_OR,2
1,1,19930818,19930818,1993,8,8,18,18,66561,0,0,S,,5000,10000,,,5000,503,0,46058,ROGUE R 4,OR,NorCal_OR,2
1,1,19931020,19931020,1993,10,10,20,20,20454,0,0,S,,5000,9830,,,5000,624,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930921,19930921,1993,9,9,21,21,100089,0,0,S,,5000,10288,0,95,5000,143,0,79563,ROGUE R 4,OR,NorCal_OR,2
1,1,19930920,19930920,1993,9,9,20,20,100150,0,0,S,,5000,10170,0,125,5000,292,0,79563,ROGUE R 4,OR,NorCal_OR,2
1,1,19930922,19930922,1993,9,9,22,22,100077,0,0,S,,5000,9841,0,48,5000,624,0,79564,ROGUE R 4,OR,NorCal_OR,2
1,1,19931020,19931020,1993,10,10,20,20,20554,0,0,S,,5000,9235,0,51,5000,1268,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19931020,19931020,1993,10,10,20,20,20596,0,0,S,,5000,8897,,,5000,1699,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930920,19930920,1993,9,9,20,20,20513,0,0,S,,5000,10087,0,95,5000,331,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930922,19930922,1993,9,9,22,22,20576,0,0,S,,5000,10235,0,76,5000,265,,,ROGUE R 4,OR,NorCal_OR,2
1,1,19930921,19930921,1993,9,9,21,21,20535,0,0,S,,5000,10031,0,302,5000,202,,,ROGUE R 4,OR,NorCal_OR,2
1,3,20010726,20010726,2001,7,7,26,26,34636,0,0,S,,5000,22940,0,275,5000,1330,0,91,ROGUE R 1,OR,NorCal_OR,2
1,3,20010905,20010905,2001,9,9,5,5,29753,0,0,S,,5000,19102,0,77,5000,423,0,151,ROGUE R 1,OR,NorCal_OR,2
1,3,20080703,20080703,2008,7,7,3,3,214997,0,0,P,,5000,29820,,,0,180177,,,MORGAN CR (COOS R),OR,NorCal_OR,2
1,3,20080606,20080606,2008,6,6,6,6,103565,0,0,G,,5000,30232,,,1,68332,,,MILLICOMA R WF (COOS,OR,NorCal_OR,2
1,1,20080818,20080821,2008,8,8,18,21,739704,0,0,S,,5000,30086,0,55,5000,664585,0,34978,ROGUE R 4,OR,NorCal_OR,2
1,1,20080916,20080920,2008,9,9,16,20,749860,0,0,S,,5000,30567,0,123,5000,675840,0,33330,ROGUE R 4,OR,NorCal_OR,2
1,1,20081014,20081016,2008,10,10,14,16,179715,0,0,S,,5000,30394,0,113,5000,136323,0,2885,ROGUE R 4,OR,NorCal_OR,2
1,3,20090401,20090501,2009,4,5,1,1,124509,0,0,S,,5000,24996,,,5000,89513,,,TRASK R,OR,NorCal_OR,2
1,3,20100420,20100525,2010,4,5,20,25,769689,0,0,P,,5000,31335,,,5000,512377,0,215977,MORGAN CR (COOS R),OR,NorCal_OR,2
1,3,20100528,20100610,2010,5,6,28,10,109576,0,0,P,,5000,30539,0,62,5000,68975,,,MILLICOMA R WF (COOS,OR,NorCal_OR,2
1,3,20100522,20100610,2010,5,6,22,10,644983,0,0,P,,5000,29016,0,411,5000,148609,0,456947,NOBLE CR (COOS R),OR,NorCal_OR,2
1,1,20090401,20090402,2009,4,4,1,2,284523,0,0,S,,5000,28550,,,5000,245973,,,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,1,20090212,20090304,2009,2,3,12,4,283410,0,0,S,,5000,28630,,,5000,244780,,,ROCK CR (N UMPQUA R),OR,NorCal_OR,2
1,3,20080908,20081004,2008,9,10,8,4,169913,0,0,S,,5000,25928,,,5000,133985,,,ELK R,OR,NorCal_OR,2
1,3,20080908,20081004,2008,9,10,8,4,171079,0,0,S,,5000,27094,,,5000,133985,,,ELK R,OR,NorCal_OR,2
1,3,20080811,20080811,2008,8,8,11,11,125358,0,0,S,,5000,28032,,,5000,87326,,,TRASK R,OR,NorCal_OR,2
1,1,20090401,20090501,2009,4,5,1,1,71449,0,0,S,,5000,26116,,,5000,35333,,,TRASK R,OR,NorCal_OR,2
1,1,20090401,20090501,2009,4,5,1,1,66865,0,0,S,,5000,24736,,,5000,32129,,,WILSON R,OR,NorCal_OR,2
1,1,20150309,20150310,2015,3,3,9,10,60388,0,0,S,,5000,30233,,,5000,20155,,,ROGUE R 3,OR,NorCal_OR,2
1,1,20140915,20141014,2014,9,10,15,14,935039,0,0,S,,5000,32800,,,5000,892239,,,ROGUE R 4,OR,NorCal_OR,2
1,1,20140812,20140814,2014,8,8,12,14,745620,0,0,S,,5000,32710,,,5000,702910,,,ROGUE R 4,OR,NorCal_OR,2
1,3,20090522,20090522,2009,5,5,22,22,451995,0,0,P,,5000,30940,,,5000,301883,0,109172,MORGAN CR (COOS R),OR,NorCal_OR,2
1,3,20090610,20090616,2009,6,6,10,16,474400,0,0,P,,5000,30157,,,5000,216696,0,217547,NOBLE CR (COOS R),OR,NorCal_OR,2
1,3,20090520,20090520,2009,5,5,20,20,92706,0,0,P,,5000,31574,,,1,56131,,,MILLICOMA R WF (COOS,OR,NorCal_OR,2
1,3,20090612,20090630,2009,6,6,12,30,300669,0,0,P,,5000,26499,,,5000,93951,0,170219,MORGAN CR (COOS R),OR,NorCal_OR,2
1,1,20090817,20090820,2009,8,8,17,20,740205,0,0,S,,5000,32516,0,62,5000,687405,0,10222,ROGUE R 4,OR,NorCal_OR,2
1,1,20090914,20090917,2009,9,9,14,17,743613,0,0,S,,5000,32184,,,5000,695927,0,5502,ROGUE R 4,OR,NorCal_OR,2
1,1,20091013,20091014,2009,10,10,13,14,173260,0,0,S,,5000,32406,,,5000,128177,0,2677,ROGUE R 4,OR,NorCal_OR,2
1,3,20111117,20111117,2011,11,11,17,17,322380,0,0,S,,5000,287173,0,23957,5000,1154,0,96,ELK R,OR,NorCal_OR,2
1,1,20100808,20100810,2010,8,8,8,10,743478,0,0,S,,5000,32442,0,118,5000,698468,0,2450,ROGUE R 4,OR,NorCal_OR,2
