oceanAge,month,FRAMID,Mat,FRAMRiver,CoastWideName,ReleaseSize,Run,Origin,length,areaID,originID,runID
4,6,19,1, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,830.4807093,2,1,3
4,7,19,1, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,843.1974348,2,1,3
4,8,19,1, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,843.1974348,2,1,3
0,9,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
0,10,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
0,11,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
0,12,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
1,1,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
1,2,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
1,3,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
1,4,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,400.6606282,2,1,3
1,5,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,528.8175691,2,1,3
1,6,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,528.8175691,2,1,3
1,7,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,585.5917565,2,1,3
1,8,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,585.5917565,2,1,3
1,9,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
1,10,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
1,11,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
1,12,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
2,1,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
2,2,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
2,3,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
2,4,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,675.198049,2,1,3
2,5,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,734.6551829,2,1,3
2,6,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,734.6551829,2,1,3
2,7,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,760.9950006,2,1,3
2,8,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,760.9950006,2,1,3
2,9,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
2,10,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
2,11,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
2,12,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
3,1,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
3,2,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
3,3,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
3,4,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,802.5669459,2,1,3
3,5,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,830.1514898,2,1,3
3,6,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,830.1514898,2,1,3
3,7,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,842.3715854,2,1,3
3,8,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,842.3715854,2,1,3
3,9,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
3,10,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
3,11,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
3,12,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
4,1,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
4,2,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
4,3,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
4,4,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,861.6584745,2,1,3
4,5,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,874.4560484,2,1,3
4,6,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,874.4560484,2,1,3
4,7,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,880.1254398,2,1,3
4,8,19,2, Oregon Hatchery Tule,NorCal_Or,NA,Fall,1,880.1254398,2,1,3
0,9,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
0,10,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
0,11,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
0,12,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
1,1,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
1,2,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
1,3,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
1,4,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,243.1965662,4,1,3
1,5,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,339.3962653,4,1,3
1,6,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,339.3962653,4,1,3
1,7,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,388.5180988,4,1,3
1,8,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,388.5180988,4,1,3
1,9,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
1,10,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
1,11,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
1,12,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
2,1,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
2,2,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
2,3,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
2,4,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,478.3464572,4,1,3
2,5,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,550.4732968,4,1,3
2,6,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,550.4732968,4,1,3
2,7,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,587.3029609,4,1,3
2,8,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,587.3029609,4,1,3
2,9,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
2,10,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
2,11,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
2,12,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
3,1,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
3,2,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
3,3,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
3,4,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,654.652814,4,1,3
3,5,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,708.7307481,4,1,3
3,6,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,708.7307481,4,1,3
3,7,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,736.3442156,4,1,3
3,8,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,736.3442156,4,1,3
3,9,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
3,10,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
3,11,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
3,12,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
4,1,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
4,2,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
4,3,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
4,4,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,786.8405487,4,1,3
4,5,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,827.3861067,4,1,3
4,6,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,827.3861067,4,1,3
4,7,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,848.0896241,4,1,3
4,8,20,1, Washington Hatchery Tule,WaCoast,NA,Fall,1,848.0896241,4,1,3
0,9,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
0,10,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
0,11,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
0,12,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
1,1,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
1,2,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
1,3,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
1,4,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,351.7888812,4,1,3
1,5,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,418.1230737,4,1,3
1,6,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,418.1230737,4,1,3
1,7,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,452.4759417,4,1,3
1,8,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,452.4759417,4,1,3
1,9,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
1,10,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
1,11,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
1,12,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
2,1,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
2,2,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
2,3,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
2,4,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,516.2371611,4,1,3
2,5,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,568.417485,4,1,3
2,6,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,568.417485,4,1,3
2,7,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,595.4404082,4,1,3
2,8,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,595.4404082,4,1,3
2,9,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
2,10,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
2,11,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
2,12,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
3,1,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
3,2,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
3,3,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
3,4,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,645.5967598,4,1,3
3,5,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,686.6432564,4,1,3
3,6,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,686.6432564,4,1,3
3,7,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,707.9002406,4,1,3
3,8,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,707.9002406,4,1,3
3,9,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
3,10,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
3,11,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
3,12,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
4,1,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
4,2,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
4,3,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
4,4,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,747.3546242,4,1,3
4,5,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,779.6429421,4,1,3
4,6,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,779.6429421,4,1,3
4,7,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,796.3642781,4,1,3
4,8,20,2, Washington Hatchery Tule,WaCoast,NA,Fall,1,796.3642781,4,1,3
0,9,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
0,10,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
0,11,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
0,12,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
1,1,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
1,2,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
1,3,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
1,4,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,226.1714766,3,2,9
1,5,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,311.0459848,3,2,9
1,6,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,311.0459848,3,2,9
1,7,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,357.2176419,3,2,9
1,8,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,357.2176419,3,2,9
1,9,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
1,10,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
1,11,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
1,12,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
2,1,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
2,2,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
2,3,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
2,4,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,447.5089709,3,2,9
2,5,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,526.4873231,3,2,9
2,6,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,526.4873231,3,2,9
2,7,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,569.4514765,3,2,9
2,8,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,569.4514765,3,2,9
2,9,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
2,10,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
2,11,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
2,12,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
3,1,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
3,2,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
3,3,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
3,4,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,653.4703478,3,2,9
3,5,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,726.9621446,3,2,9
3,6,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,726.9621446,3,2,9
3,7,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,766.9416168,3,2,9
3,8,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,766.9416168,3,2,9
3,9,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
3,10,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
3,11,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
3,12,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
4,1,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
4,2,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
4,3,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
4,4,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,845.1237724,3,2,9
4,5,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,913.5101599,3,2,9
4,6,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,913.5101599,3,2,9
4,7,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,950.7122939,3,2,9
4,8,21,1, Lower Col River Wild,ColumbiaRiver,NA,NA,1,950.7122939,3,2,9
0,9,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
0,10,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
0,11,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
0,12,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
1,1,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
1,2,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
1,3,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
1,4,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,338.0590453,3,2,9
1,5,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,392.3829746,3,2,9
1,6,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,392.3829746,3,2,9
1,7,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,421.217676,3,2,9
1,8,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,421.217676,3,2,9
1,9,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
1,10,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
1,11,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
1,12,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
2,1,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
2,2,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
2,3,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
2,4,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,476.1503748,3,2,9
2,5,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,522.6277118,3,2,9
2,6,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,522.6277118,3,2,9
2,7,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,547.2975056,3,2,9
2,8,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,547.2975056,3,2,9
2,9,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
2,10,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
2,11,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
2,12,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
3,1,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
3,2,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
3,3,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
3,4,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,594.2956809,3,2,9
3,5,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,634.0597937,3,2,9
3,6,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,634.0597937,3,2,9
3,7,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,655.1662625,3,2,9
3,8,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,655.1662625,3,2,9
3,9,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
3,10,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
3,11,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
3,12,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
4,1,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
4,2,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
4,3,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
4,4,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,695.3759833,3,2,9
4,5,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,729.3965355,3,2,9
4,6,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,729.3965355,3,2,9
4,7,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,747.4543688,3,2,9
4,8,21,2, Lower Col River Wild,ColumbiaRiver,NA,NA,1,747.4543688,3,2,9
0,9,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
0,10,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
0,11,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
0,12,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
1,1,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
1,2,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
1,3,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
1,4,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,316.9222065,3,1,9
1,5,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,419.6976893,3,1,9
1,6,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,419.6976893,3,1,9
1,7,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,469.6424745,3,1,9
1,8,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,469.6424745,3,1,9
1,9,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
1,10,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
1,11,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
1,12,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
2,1,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
2,2,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
2,3,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
2,4,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,556.3632067,3,1,9
2,5,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,621.5037298,3,1,9
2,6,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,621.5037298,3,1,9
2,7,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,653.1594258,3,1,9
2,8,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,653.1594258,3,1,9
2,9,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
2,10,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
2,11,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
2,12,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
3,1,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
3,2,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
3,3,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
3,4,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,708.1242258,3,1,9
3,5,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,749.4111907,3,1,9
3,6,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,749.4111907,3,1,9
3,7,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,769.4750088,3,1,9
3,8,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,769.4750088,3,1,9
3,9,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
3,10,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
3,11,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
3,12,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
4,1,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
4,2,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
4,3,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
4,4,22,1, Bonneville Pool Hatchery,ColumbiaRiver,NA,NA,1,804.3124597,3,1,9
